w1	w2	w3	w4	count	gt_prob
born	on	6	February	1	0.00000917
born	on	7	July	1	0.00000917
both	the	series.	Dhoni	1	0.00000917
both	the	series.	Subsequently,	1	0.00000917
both	these	matches	and	1	0.00000917
bottom	of	the	handle,	1	0.00000917
boundary.	He	is	a	1	0.00000917
bowled	Travis	Dowlin	of	1	0.00000917
bowler	to	adjust	their	1	0.00000917
brand	SEVEN	which	he	1	0.00000917
brand	ambassador	of	the	1	0.00000917
brand	ambassador.	In	2019,	1	0.00000917
brand	value	was	projected	1	0.00000917
broken	by	Wriddhiman	Saha	1	0.00000917
broken	seven	years	later	1	0.00000917
business	agreement	with	Banijay	1	0.00000917
but	continued	playing	in	1	0.00000917
but	crude'.	It	was	1	0.00000917
but	his	son	wanting	1	0.00000917
but	later	moved	to	1	0.00000917
but	was	ruled	out	1	0.00000917
by	2008.	Dhoni	retired	1	0.00000917
by	BCCI	in	June	1	0.00000917
by	Bharat	Sundaresan.	Dhoni	1	0.00000917
by	Chennai	Super	Kings	1	0.00000917
by	De	Montfort	University	1	0.00000917
by	Dhoni	and	was	1	0.00000917
by	Duff	and	Phelps.	1	0.00000917
by	Government	of	India.	1	0.00000917
by	India.	India	won	1	0.00000917
by	Prakash	Raj	where	1	0.00000917
by	Shane	Watson.	Dhoni	1	0.00000917
by	Wriddhiman	Saha	in	1	0.00000917
by	a	fellow	player	1	0.00000917
by	a	wicket-keeper	(183*)	1	0.00000917
by	activists	of	JMM	1	0.00000917
by	an	Indian	and	1	0.00000917
by	an	Indian	wicket-keeper.	1	0.00000917
by	an	Indian	wicketkeeper	1	0.00000917
by	any	wicket-keeper	(123)	1	0.00000917
by	any	wicket-keeper	(294)	1	0.00000917
by	dedicating	seats	(J282–J286)	1	0.00000917
by	effecting	six	dismissals	1	0.00000917
by	five	runs	on	1	0.00000917
by	former	BCCI	president	1	0.00000917
by	his	family,	has	1	0.00000917
by	one	wicket.	In	1	0.00000917
by	rain	and	ended	1	0.00000917
by	the	BCCI	in	1	0.00000917
by	the	BCCI.	Dhoni	1	0.00000917
by	the	ICC	for	1	0.00000917
by	the	ICC.	After	1	0.00000917
by	the	ICC.	India	1	0.00000917
by	the	company	was	1	0.00000917
call	him	'Thala'	meaning	1	0.00000917
cameo	appearance	in	Vijay's	1	0.00000917
camp,	he	became	a	1	0.00000917
campaign,	he	scored	just	1	0.00000917
captain	(200)	First	player	1	0.00000917
captain	(332)	Most	stumpings	1	0.00000917
captain	(51)	Most	dismissals	1	0.00000917
captain	(6641)	Third	most	1	0.00000917
captain	(72)	Most	T20I	1	0.00000917
captain	Rohit	Sharma	being	1	0.00000917
captain	and	second	most	1	0.00000917
captain	and	wicketkeeper	of	1	0.00000917
captain	in	New	Zealand.	1	0.00000917
captain	in	international	cricket	1	0.00000917
captain	of	India	in	1	0.00000917
captain	of	all	formats	1	0.00000917
captain	of	the	Jharkhand	1	0.00000917
captain	of	the	ODI	1	0.00000917
captain	of	the	side	1	0.00000917
captain	to	have	an	1	0.00000917
captain	to	win	100	1	0.00000917
captain	to	win	all	1	0.00000917
captain	to	win	three	1	0.00000917
captain.	He	has	led	1	0.00000917
captain.	However,	a	month	1	0.00000917
captaincy	India	recorded	identical	1	0.00000917
captaincy	ahead	of	that	1	0.00000917
captaincy	back	to	Dhoni	1	0.00000917
captaincy	to	Ruturaj	Gaikwad.	1	0.00000917
captaincy,	CSK	became	the	1	0.00000917
captaincy,	CSK	won	the	1	0.00000917
captaincy,	approachability	and	has	1	0.00000917
captained	the	Indian	team	1	0.00000917
captained	the	most	international	1	0.00000917
captaining	in	the	group	1	0.00000917
captains	of	all	time.	1	0.00000917
captains,	he	represented	the	1	0.00000917
career	(359)	Honours	India	1	0.00000917
career	(432)	by	an	1	0.00000917
career	Debut	and	early	1	0.00000917
career	Dhoni	played	for	1	0.00000917
career	Dhoni	was	acquired	1	0.00000917
career	He	played	as	1	0.00000917
career,	making	him	one	1	0.00000917
career.	Dhoni	has	one	1	0.00000917
cars	in	his	collection.	1	0.00000917
catches	and	a	stumping),	1	0.00000917
catches	and	effected	195	1	0.00000917
catches	and	four	stumpings.	1	0.00000917
catches	and	missed	dismissal	1	0.00000917
catches	and	seven	stumpings.	1	0.00000917
catches	as	wicket	keeper	1	0.00000917
cause.	Dhoni	was	identified	1	0.00000917
cause.	Dhoni's	contribution	in	1	0.00000917
centuries	and	108	fifties	1	0.00000917
centuries	during	Sri	Lanka's	1	0.00000917
centuries.	International	career	Debut	1	0.00000917
century	(128*)	against	Assam	1	0.00000917
century	against	Chhattisgarh	and	1	0.00000917
century	in	ODIs	and	1	0.00000917
century	in	the	first	1	0.00000917
century	in	the	second	1	0.00000917
century	while	playing	for	1	0.00000917
century,	his	performance	in	1	0.00000917
certificates	and,	despite	repeated	1	0.00000917
champions	Australia	in	the	1	0.00000917
championship.	In	the	1998–99,	1	0.00000917
chances	including	a	key	1	0.00000917
chase	down	their	target	1	0.00000917
chase,	a	record	which	1	0.00000917
childhood	I	wanted	to	1	0.00000917
childhood	friend	Santosh	Lal.	1	0.00000917
childhood	to	the	2011	1	0.00000917
children.	His	family	spells	1	0.00000917
city	of	Chennai	whose	1	0.00000917
civilian	award	Padma	Bhushan	1	0.00000917
civilian	award	Padma	Shri	1	0.00000917
claim	all	ICC	limited	1	0.00000917
class	debut	for	Bihar	1	0.00000917
clear	the	boundary.	He	1	0.00000917
clocked	at	0.08	seconds,	1	0.00000917
club	Chennaiyin	FC,	a	1	0.00000917
club	Ranchi	Rays,	a	1	0.00000917
club	cricket,	he	was	1	0.00000917
club	from	1995	to	1	0.00000917
co-hosted	by	India.	India	1	0.00000917
co-owner	of	Chennai-based	football	1	0.00000917
co-owns	Ranchi-based	hockey	club	1	0.00000917
co-owns	while	also	serving	1	0.00000917
coach	Keshav	Banerjee.	From	1	0.00000917
coaching	manuals	to	showcase	1	0.00000917
collection.	Career	statistics	Dhoni	1	0.00000917
company	in	2013.	In	1	0.00000917
company	owned	by	former	1	0.00000917
company	was	a	documentary	1	0.00000917
company.	In	2019,	Dhoni	1	0.00000917
company.	On	11	October	1	0.00000917
compared	to	Sachin	Tendulkar,	1	0.00000917
completed	a	two-week	stint	1	0.00000917
completing	five	parachute	training	1	0.00000917
conflicting	interests	of	a	1	0.00000917
connection	with	the	city	1	0.00000917
consecutive	50-plus	scores	against	1	0.00000917
consecutive	IPL	title	in	1	0.00000917
content	across	various	genres.	1	0.00000917
continued	playing	in	limited	1	0.00000917
contract	by	BCCI	in	1	0.00000917
contract	by	the	BCCI.	1	0.00000917
contributed	seven	catches	and	1	0.00000917
contribution	as	well	as	1	0.00000917
contribution	in	the	tournament	1	0.00000917
conventional	Cover	region.	He	1	0.00000917
conventional	coaching	manuals	to	1	0.00000917
cool".	Personal	life	Dhoni	1	0.00000917
cool-headed	demeanor	on	the	1	0.00000917
crashed	out	in	the	1	0.00000917
crashing	out	of	the	1	0.00000917
cricket	Dhoni	holds	an	1	0.00000917
cricket	and	also	set	1	0.00000917
cricket	award	of	the	1	0.00000917
cricket	club	from	1995	1	0.00000917
cricket	from	2008	to	1	0.00000917
cricket	in	2014	but	1	0.00000917
cricket	in	a	run	1	0.00000917
cricket	including	10,000	plus	1	0.00000917
cricket	on	30	September	1	0.00000917
cricket	on	the	suggestion	1	0.00000917
cricket	team	and	was	1	0.00000917
cricket	team	in	all	1	0.00000917
cricket	team	in	the	1	0.00000917
cricket	team	made	it	1	0.00000917
cricket	team	on	23	1	0.00000917
cricket	team	since	1999	1	0.00000917
cricket	till	2019.	He	1	0.00000917
cricket	to	claim	all	1	0.00000917
cricket,	clocked	at	0.08	1	0.00000917
cricket,	he	was	picked	1	0.00000917
cricket.	He	has	scored	1	0.00000917
cricket.	In	BCCI	Corporate	1	0.00000917
cricket.	Post-international	retirement	On	1	0.00000917
cricket.	The	No.7	jersey	1	0.00000917
cricketer	like	Dhoni.	References	1	0.00000917
cricketer	to	lead	India	1	0.00000917
cricketer	who	plays	as	1	0.00000917
cricketer,	"Since	childhood	I	1	0.00000917
cricketer.	After	completing	five	1	0.00000917
cricketers	in	the	world.	1	0.00000917
criticised	for	the	lack	1	0.00000917
criticism	of	his	wicket-keeping.	1	0.00000917
crore	(US$1.4	million)	before	1	0.00000917
crude'.	It	was	also	1	0.00000917
culture	A	film	based	1	0.00000917
cup	Dhoni	played	his	1	0.00000917
cup	after	defeating	Sri	1	0.00000917
cup	win,	titled	M.S.	1	0.00000917
cup.	In	the	match	1	0.00000917
damaged	by	activists	of	1	0.00000917
daughter,	Ziva	Dhoni	who	1	0.00000917
day	I'll	be	the	1	0.00000917
day	with	the	parachute	1	0.00000917
dealt	with	the	ban	1	0.00000917
debut	for	Bihar	against	1	0.00000917
debut	for	Bihar	in	1	0.00000917
debut	for	the	Indian	1	0.00000917
debut	in	December	2006	1	0.00000917
debut	in	the	first	1	0.00000917
debut	in	the	same	1	0.00000917
debut	match,	that	was	1	0.00000917
decade:	2011–2020	ICC	Cricket	1	0.00000917
decided	to	honour	him	1	0.00000917
dedicating	seats	(J282–J286)	at	1	0.00000917
defeating	Pakistan	in	the	1	0.00000917
defeating	Sri	Lanka	in	1	0.00000917
deliveries	often	putting	pressure	1	0.00000917
deliveries	towards	the	Long-on,	1	0.00000917
deliveries	which	surpassed	the	1	0.00000917
demeanor	on	the	field	1	0.00000917
described	in	Wisden	Almanack	1	0.00000917
despite	repeated	attempts	by	1	0.00000917
developed	a	special	connection	1	0.00000917
developed	by	the	company	1	0.00000917
deviates	from	conventional	coaching	1	0.00000917
did	his	schooling	from	1	0.00000917
did	not	include	another	1	0.00000917
did	not	qualify	for	1	0.00000917
didn't	lack	in	batting	1	0.00000917
different	limited	overs	ICC	1	0.00000917
directed	and	produced	by	1	0.00000917
dismissal	chances	including	a	1	0.00000917
dismissals	(eight	catches	and	1	0.00000917
dismissals	against	England.	Dhoni	1	0.00000917
dismissals	as	a	wicket-keeper	1	0.00000917
dismissals	by	an	Indian	1	0.00000917
dismissals	in	ODIs	in	1	0.00000917
dismissals	in	a	match	1	0.00000917
dismissing	Keemo	Paul.	Dhoni	1	0.00000917
displays	a	proclivity	for	1	0.00000917
division.	Based	on	his	1	0.00000917
do	so.	In	2008,	1	0.00000917
do	so.	In	the	1	0.00000917
doctorate	by	De	Montfort	1	0.00000917
documentary	web	series	titled	1	0.00000917
domestic	cricket.	In	BCCI	1	0.00000917
domestic	list-A	century	against	1	0.00000917
down	as	the	captain	1	0.00000917
down	from	captaincy	ahead	1	0.00000917
down	their	target	of	1	0.00000917
draft	picks	on	15	1	0.00000917
drama	LGM	which	was	1	0.00000917
draw.	Dhoni	made	his	1	0.00000917
dropped	multiple	catches	and	1	0.00000917
duck.	Dhoni	was	picked	1	0.00000917
duck.	He	was	also	1	0.00000917
ducks	in	both	these	1	0.00000917
due	to	a	spelling	1	0.00000917
due	to	regular	captain	1	0.00000917
during	India's	2018	tour	1	0.00000917
during	India's	tour	of	1	0.00000917
during	Sri	Lanka's	tour	1	0.00000917
during	the	auction	for	1	0.00000917
during	the	fifth	and	1	0.00000917
during	their	tour	of	1	0.00000917
early	2000s	saw	Rahul	1	0.00000917
early	2007	with	Dhoni	1	0.00000917
early	years	The	Indian	1	0.00000917
earned	a	reputation	of	1	0.00000917
earned	him	the	monicker	1	0.00000917
edition	and	qualified	for	1	0.00000917
effect	100	stumpings	in	1	0.00000917
effected	195	stumpings	in	1	0.00000917
effected	nine	dismissals	(eight	1	0.00000917
effected	the	fastest	stumping	1	0.00000917
effecting	400	dismissals	in	1	0.00000917
effecting	six	dismissals	against	1	0.00000917
effecting	the	most	dismissals	1	0.00000917
eight	seasons	for	the	1	0.00000917
eighteen-year-old	scoring	68	runs	1	0.00000917
eighth	wicket	partnership	for	1	0.00000917
emerged	due	to	a	1	0.00000917
emerging	talents	via	the	1	0.00000917
ended	in	a	draw.	1	0.00000917
ended	the	series	with	1	0.00000917
enigma	that	is	Mahendra	1	0.00000917
ensure	that	the	wicket-keeper	1	0.00000917
entered	into	a	long-term	1	0.00000917
enthusiast	and	owns	a	1	0.00000917
equalled	Adam	Gilchrist's	international	1	0.00000917
established	for	the	2016	1	0.00000917
eventual	champions	Australia	in	1	0.00000917
ever	ODI	world	cup	1	0.00000917
ever	domestic	list-A	century	1	0.00000917
excellent	year	in	ODIs	1	0.00000917
expensive	signing	in	the	1	0.00000917
failed	to	make	it	1	0.00000917
failed	to	win	a	1	0.00000917
family	spells	the	surname	1	0.00000917
family	to	Pan	Singh	1	0.00000917
family,	has	never	been	1	0.00000917
family.	Dhoni	scored	91*	1	0.00000917
fans	often	call	him	1	0.00000917
farmhouse	outside	Ranchi.	Dhoni	1	0.00000917
fast	reflexes	behind	the	1	0.00000917
fastest	men	in	running	1	0.00000917
fastest	stumping	in	the	1	0.00000917
father	and	his	son	1	0.00000917
father	wanting	his	son	1	0.00000917
feature	film,	directed	and	1	0.00000917
fellow	player	and	childhood	1	0.00000917
few	batsmen	to	have	1	0.00000917
field	which	has	earned	1	0.00000917
fifth	and	final	ODI	1	0.00000917
fifth	most	by	any	1	0.00000917
fifth	one-day	international,	scored	1	0.00000917
fifties	in	four	Ranji	1	0.00000917
fifties	in	his	international	1	0.00000917
fifties,	17	catches	and	1	0.00000917
fifty	Most	stumpings	as	1	0.00000917
fifty	and	in	the	1	0.00000917
fighting	half-century	in	the	1	0.00000917
film	G.O.A.T	that	was	1	0.00000917
film	based	on	Dhoni's	1	0.00000917
film,	directed	and	produced	1	0.00000917
final	ODI	against	Sri	1	0.00000917
final	ODI	in	the	1	0.00000917
final	against	England,	India	1	0.00000917
final	appearances.	Dhoni	became	1	0.00000917
final	on	ten	occasions	1	0.00000917
final	over	to	take	1	0.00000917
final	where	Jharkhand	lost	1	0.00000917
final	where	he	was	1	0.00000917
final	with	Dhoni	being	1	0.00000917
final.	Dhoni	was	later	1	0.00000917
final.	He	was	named	1	0.00000917
final.	In	popular	culture	1	0.00000917
finals	in	the	first	1	0.00000917
finals,	Dhoni	represented	East	1	0.00000917
finals,	he	became	the	1	0.00000917
finals,	where	Dhoni	made	1	0.00000917
finals.	In	the	2006	1	0.00000917
finished	as	runners-up	after	1	0.00000917
finished	as	runners-up.	In	1	0.00000917
finished	last	in	the	1	0.00000917
finished	the	season	with	1	0.00000917
finishing	skills	in	high-pressure	1	0.00000917
firm	grip	at	the	1	0.00000917
first	Indian	captain	to	1	0.00000917
first	ODI	at	Chennai.	1	0.00000917
first	and	only	wicket	1	0.00000917
first	and	the	only	1	0.00000917
first	class	debut	for	1	0.00000917
first	cricketer	to	lead	1	0.00000917
first	eight	seasons	for	1	0.00000917
first	ever	domestic	list-A	1	0.00000917
first	in	a	bilateral	1	0.00000917
first	in	over	three	1	0.00000917
first	non-Australian	captain	to	1	0.00000917
first	player	to	play	1	0.00000917
first	season	of	IPL.	1	0.00000917
first	show	developed	by	1	0.00000917
first	test	a	year	1	0.00000917
first	test	victory	in	1	0.00000917
first	test,	but	was	1	0.00000917
first	time	in	five	1	0.00000917
first	time	in	its	1	0.00000917
first	wicket-keeper	to	do	1	0.00000917
first	wicket-keeper	to	effect	1	0.00000917
first-class	century	while	playing	1	0.00000917
five	ODI	matches	and	1	0.00000917
five	ODI	series	that	1	0.00000917
five	draft	picks	on	1	0.00000917
five	fifties	in	four	1	0.00000917
five	fifties,	17	catches	1	0.00000917
five	innings	he	batted.	1	0.00000917
five	parachute	training	jumps	1	0.00000917
five	runs	on	DLS	1	0.00000917
five	tests	including	his	1	0.00000917
five	thousand	runs	in	1	0.00000917
five	times	(2010,	2011,	1	0.00000917
five	title	wins	and	1	0.00000917
five	years	and	Dhoni	1	0.00000917
followed	and	the	Australia	1	0.00000917
followed,	Dhoni	scored	114	1	0.00000917
followed.	Dhoni	dropped	multiple	1	0.00000917
followers	on	social	media	1	0.00000917
following	his	unbeaten	four-ball	1	0.00000917
following	season.	Under	his	1	0.00000917
following	the	stumping	of	1	0.00000917
football	as	a	goalkeeper,	1	0.00000917
football	club	Chennaiyin	FC,	1	0.00000917
for	2006.	2007	World	1	0.00000917
for	ACC	Asia	XI	1	0.00000917
for	Air	India	until	1	0.00000917
for	Bihar	U-19	team	1	0.00000917
for	Bihar	against	Assam	1	0.00000917
for	Bihar	against	Bengal	1	0.00000917
for	Bihar	in	1999.	1	0.00000917
for	Bihar	state	cricket	1	0.00000917
for	CSK	and	holds	1	0.00000917
for	CSK	in	that	1	0.00000917
for	Champions	League	Twenty20.	1	0.00000917
for	Chennai	Super	Kings	1	0.00000917
for	Commando	cricket	club	1	0.00000917
for	Disney+	Hotstar	in	1	0.00000917
for	India	(100*	with	1	0.00000917
for	India	seniors	in	1	0.00000917
for	India.	The	innings	1	0.00000917
for	Jharkhand	in	the	1	0.00000917
for	Rajasthan	Cricket	Association	1	0.00000917
for	US$1.5	million	during	1	0.00000917
for	a	bilateral	series	1	0.00000917
for	a	duck.	Dhoni	1	0.00000917
for	a	duck.	He	1	0.00000917
for	a	tour	of	1	0.00000917
for	a	tri-nation	tournament	1	0.00000917
for	effecting	the	most	1	0.00000917
for	his	cool-headed	demeanor	1	0.00000917
for	his	family.	Dhoni	1	0.00000917
for	his	fast	reflexes	1	0.00000917
for	his	finishing	skills	1	0.00000917
for	his	lower-order	contribution	1	0.00000917
for	his	service	to	1	0.00000917
for	his	unorthodox	captaincy,	1	0.00000917
for	hitting	full-length	deliveries	1	0.00000917
for	most	appearances	in	1	0.00000917
for	most	of	the	1	0.00000917
for	most	stumpings	in	1	0.00000917
for	scoring	45	runs	1	0.00000917
for	scoring	an	unbeaten	1	0.00000917
for	several	months.	He	1	0.00000917
for	the	1997/98	season	1	0.00000917
for	the	2007	Cricket	1	0.00000917
for	the	2007	Future	1	0.00000917
for	the	2011	Cricket	1	0.00000917
for	the	2016	Indian	1	0.00000917
for	the	2017-18	Vijay	1	0.00000917
for	the	2018	season.	1	0.00000917
for	the	2019	Cricket	1	0.00000917
for	the	2021	T20	1	0.00000917
for	the	2022	season.	1	0.00000917
for	the	Bangladesh	tour	1	0.00000917
for	the	C.	K.	1	0.00000917
for	the	Indian	cricket	1	0.00000917
for	the	ODI	series	1	0.00000917
for	the	Super	Kings.	1	0.00000917
for	the	Supergiants.	Dhoni	1	0.00000917
for	the	T20I	squad	1	0.00000917
for	the	finals.	In	1	0.00000917
for	the	inaugural	World	1	0.00000917
for	the	inaugural	season	1	0.00000917
for	the	lack	of	1	0.00000917
for	the	most	dismissals	1	0.00000917
for	the	series	that	1	0.00000917
for	the	subsequent	ODI	1	0.00000917
for	₹12	crore	(US$1.4	1	0.00000917
for	₹125	million	(US$1.5	1	0.00000917
force	and	precision	to	1	0.00000917
formally	announced	his	retirement	1	0.00000917
format.	In	his	last	1	0.00000917
formats	by	2008.	Dhoni	1	0.00000917
formats	from	2007	to	1	0.00000917
formats	from	2008.	He	1	0.00000917
formats.	On	2	September	1	0.00000917
former	BCCI	president	N.	1	0.00000917
four	Ranji	matches.	Dhoni	1	0.00000917
four	innings	at	an	1	0.00000917
four	matches	in	the	1	0.00000917
four	matches,	as	East	1	0.00000917
four	matches.	In	the	1	0.00000917
four	stumpings.	In	the	1	0.00000917
four-ball	20.	Outside	cricket	1	0.00000917
fourth	Indian	and	twelfth	1	0.00000917
fourth	Indian	to	score	1	0.00000917
fourth	highest	civilian	award	1	0.00000917
franchise	he	represents	and	1	0.00000917
franchise	of	the	Hockey	1	0.00000917
franchise	of	the	Indian	1	0.00000917
franchise	to	victory	again	1	0.00000917
franchise	with	five	title	1	0.00000917
franchises	Rising	Pune	Supergiants	1	0.00000917
friend	Santosh	Lal.	As	1	0.00000917
from	129	matches	in	1	0.00000917
from	1995	to	1998	1	0.00000917
from	2007	to	2017	1	0.00000917
from	2008	to	2014.	1	0.00000917
from	2008.	He	captained	1	0.00000917
from	DAV	Jawahar	Vidya	1	0.00000917
from	Indian	Army	aircraft	1	0.00000917
from	Lwali	village	in	1	0.00000917
from	captaincy	ahead	of	1	0.00000917
from	conventional	coaching	manuals	1	0.00000917
from	his	childhood	to	1	0.00000917
from	international	cricket.	Post-international	1	0.00000917
from	test	cricket	in	1	0.00000917
from	the	Indian	Premier	1	0.00000917
from	the	company	in	1	0.00000917
from	the	format.	In	1	0.00000917
from	this	century,	his	1	0.00000917
from	three	innings	at	1	0.00000917
from	three	innings	in	1	0.00000917
full-length	deliveries	towards	the	1	0.00000917
gaining	recognition	for	his	1	0.00000917
game	for	India.	The	1	0.00000917
game	of	the	series	1	0.00000917
game	of	the	series,	1	0.00000917
games	and	did	not	1	0.00000917
games	with	the	latter	1	0.00000917
genres.	The	first	show	1	0.00000917
goalkeeper,	but	later	moved	1	0.00000917
good	series,	scoring	237	1	0.00000917
good	technique.	He	is	1	0.00000917
got	him	the	Man	1	0.00000917
got	injured	at	the	1	0.00000917
grade	contract	by	BCCI	1	0.00000917
grade	contract	by	the	1	0.00000917
grip	at	the	bottom	1	0.00000917
group	stage	after	losses	1	0.00000917
group	stage	after	the	1	0.00000917
group	stage	match	against	1	0.00000917
group	stage	matches	in	1	0.00000917
had	a	relatively	mediocre	1	0.00000917
had	an	excellent	year	1	0.00000917
hailed	from	Lwali	village	1	0.00000917
half-centuries	in	all	three	1	0.00000917
half-century	against	South	Africa	1	0.00000917
half-century	against	West	Indies	1	0.00000917
half-century	and	scored	362	1	0.00000917
handed	over	captaincy	to	1	0.00000917
handed	over	the	captaincy	1	0.00000917
handle,	striking	the	ball	1	0.00000917
hard-hitting	batting	style.	In	1	0.00000917
has	also	led	CSK	1	0.00000917
has	also	played	for	1	0.00000917
has	been	praised	for	1	0.00000917
has	captained	the	most	1	0.00000917
has	developed	a	special	1	0.00000917
has	earned	a	reputation	1	0.00000917
has	earned	him	the	1	0.00000917
has	led	India	to	1	0.00000917
has	more	than	75	1	0.00000917
has	never	been	rectified.	1	0.00000917
has	one	of	the	1	0.00000917
has	scored	16	centuries	1	0.00000917
has	scored	17,266	runs	1	0.00000917
has	scored	4876	runs	1	0.00000917
has	scored	more	than	1	0.00000917
has	taken	634	catches	1	0.00000917
have	a	daughter,	Ziva	1	0.00000917
have	an	average	over	1	0.00000917
have	scored	more	than	1	0.00000917
having	a	good	series,	1	0.00000917
he	batted	higher	up	1	0.00000917
he	batted	with	India	1	0.00000917
he	batted.	Test	retirement	1	0.00000917
he	became	a	qualified	1	0.00000917
he	became	the	captain	1	0.00000917
he	became	the	first	1	0.00000917
he	became	the	third	1	0.00000917
he	bowled	Travis	Dowlin	1	0.00000917
he	co-owns	while	also	1	0.00000917
he	completed	a	two-week	1	0.00000917
he	effected	nine	dismissals	1	0.00000917
he	effected	the	fastest	1	0.00000917
he	had	a	relatively	1	0.00000917
he	has	been	praised	1	0.00000917
he	hit	the	winning	1	0.00000917
he	is	recognised	for	1	0.00000917
he	made	85	which	1	0.00000917
he	played	for	Air	1	0.00000917
he	represented	the	Indian	1	0.00000917
he	represents	and	the	1	0.00000917
he	scored	102	against	1	0.00000917
he	scored	134	off	1	0.00000917
he	scored	an	unbeaten	1	0.00000917
he	scored	his	first	1	0.00000917
he	scored	just	77	1	0.00000917
he	scored	just	five	1	0.00000917
he	scored	just	three	1	0.00000917
he	started	gaining	recognition	1	0.00000917
he	started	playing	football	1	0.00000917
he	stumped	Akila	Dananjaya	1	0.00000917
he	wanted	to	become	1	0.00000917
he	was	a	member	1	0.00000917
he	was	adjudged	Man	1	0.00000917
he	was	included	in	1	0.00000917
he	was	inducted	into	1	0.00000917
he	was	named	in	1	0.00000917
he	was	picked	for	1	0.00000917
he	was	picked	in	1	0.00000917
he	was	the	youngest	1	0.00000917
he	went	past	10,000	1	0.00000917
helicopter	shot	technique,	taught	1	0.00000917
helped	India	A	chase	1	0.00000917
helped	the	team	qualify	1	0.00000917
helping	India	secure	a	1	0.00000917
helping	his	team	secure	1	0.00000917
high-pressure	situations.	As	a	1	0.00000917
higher	division.	Based	on	1	0.00000917
higher	up	the	order	1	0.00000917
highest	aggregate	of	346	1	0.00000917
highest	averages	in	ODI	1	0.00000917
highest	individual	score	in	1	0.00000917
highest	run	scorer	in	1	0.00000917
highest	sport	honour	Major	1	0.00000917
him	'Thala'	meaning	leader	1	0.00000917
him	by	a	fellow	1	0.00000917
him	by	dedicating	seats	1	0.00000917
him	captain	of	the	1	0.00000917
him	one	of	the	1	0.00000917
him	out	for	most	1	0.00000917
him	the	Man	of	1	0.00000917
him	the	monicker	"Captain	1	0.00000917
him.	Dhoni	has	developed	1	0.00000917
himself	managing	just	70	1	0.00000917
himself	reached	8000	runs	1	0.00000917
himself	was	out	for	1	0.00000917
his	250th	appearance	for	1	0.00000917
his	350th	and	final	1	0.00000917
his	Ranji	Trophy	debut	1	0.00000917
his	T20	international	debut	1	0.00000917
his	batting	technique.	Dhoni	1	0.00000917
his	brand	value	was	1	0.00000917
his	captaincy,	CSK	became	1	0.00000917
his	captaincy,	CSK	won	1	0.00000917
his	childhood	to	the	1	0.00000917
his	coach	Keshav	Banerjee.	1	0.00000917
his	collection.	Career	statistics	1	0.00000917
his	cool-headed	demeanor	on	1	0.00000917
his	debut	for	the	1	0.00000917
his	debut	in	the	1	0.00000917
his	debut	match,	that	1	0.00000917
his	earlier	record	for	1	0.00000917
his	family,	has	never	1	0.00000917
his	family.	Dhoni	scored	1	0.00000917
his	farmhouse	outside	Ranchi.	1	0.00000917
his	fast	reflexes	behind	1	0.00000917
his	fifth	one-day	international,	1	0.00000917
his	finishing	skills	in	1	0.00000917
his	first	and	only	1	0.00000917
his	first	class	debut	1	0.00000917
his	first	ever	domestic	1	0.00000917
his	first	in	over	1	0.00000917
his	first	test	a	1	0.00000917
his	international	career,	making	1	0.00000917
his	international	career.	Dhoni	1	0.00000917
his	last	series	during	1	0.00000917
his	last	test,	he	1	0.00000917
his	lower-order	contribution	as	1	0.00000917
his	maiden	first-class	century	1	0.00000917
his	maiden	half-century	in	1	0.00000917
his	maiden	test	century	1	0.00000917
his	performance	at	club	1	0.00000917
his	performance	in	the	1	0.00000917
his	resignation	from	the	1	0.00000917
his	retirement	from	international	1	0.00000917
his	retirement	from	the	1	0.00000917
his	school	certificates	and,	1	0.00000917
his	schooling	from	DAV	1	0.00000917
his	service	to	the	1	0.00000917
his	son	to	study	1	0.00000917
his	son	wanting	to	1	0.00000917
his	son	with	the	1	0.00000917
his	team	secure	a	1	0.00000917
his	team	to	its	1	0.00000917
his	tenth	century	in	1	0.00000917
his	test	debut	in	1	0.00000917
his	unbeaten	four-ball	20.	1	0.00000917
his	unorthodox	captaincy,	approachability	1	0.00000917
his	wicket-keeping.	In	the	1	0.00000917
his	wife	have	a	1	0.00000917
history	of	cricket,	clocked	1	0.00000917
history.	Dhoni	had	an	1	0.00000917
hit	the	winning	shot	1	0.00000917
hitter	of	the	ball	1	0.00000917
hitting	full-length	deliveries	towards	1	0.00000917
hockey	club	Ranchi	Rays,	1	0.00000917
holds	the	bat	with	1	0.00000917
holds	the	post	of	1	0.00000917
holds	the	record	for	1	0.00000917
home	against	England.	In	1	0.00000917
home	series	against	England	1	0.00000917
home	series	against	South	1	0.00000917
home	series	against	West	1	0.00000917
honorary	doctorate	by	De	1	0.00000917
honorary	rank	was	presented	1	0.00000917
honour	Major	Dhyan	Chand	1	0.00000917
honour	him	by	dedicating	1	0.00000917
honour	to	him.	Dhoni	1	0.00000917
hook	shots	off	short-pitched	1	0.00000917
hosts	and	Sri	Lanka.	1	0.00000917
house	in	Ranchi	was	1	0.00000917
house	produced	a	Tamil	1	0.00000917
identical	3–1	victory	over	1	0.00000917
identified	as	one	of	1	0.00000917
illustrates	the	conflicting	interests	1	0.00000917
in	1998.	At	CCL,	1	0.00000917
in	1999.	He	made	1	0.00000917
in	2009	and	third	1	0.00000917
